,LEAGUE,PLAYER_ID,POSITION,SEASON,AGE_SEPT_15,GP,G,A,TP,PPG,SEASON_NO,SEASON_>20GP,CUM_GP,ONLY_1_SEASON,MIN_3_SEASONS,DY_STATUS,SHOOTS,DRAFTED,NHL_PPG,NHL_GP,NHL_DV
22838,USHL,364225/zachary-plucinski,D,2019,19.136111,52,1,5,6,0.11538499999999999,1,1,52,1,0,DY+1,R,No,0.0,0,0
22840,USHL,364230/blake-mclaughlin,F,2018,18.586111,54,23,29,52,0.9629629999999999,2,1,65,0,0,DY,L,Yes,0.0,0,0
22841,USHL,364237/josh-luedtke,F,2018,17.961111,9,1,2,3,0.333333,1,0,9,1,0,DY-1,R,No,0.0,0,0
22842,USHL,364243/nikolai-jenson,D,2019,19.130556,61,3,7,10,0.163934,1,1,61,1,0,DY+1,R,No,0.0,0,0
22843,USHL,364245/sammy-steele,F,2018,18.641667,46,11,13,24,0.5217390000000001,1,1,46,1,0,DY,R,No,0.0,0,0
22847,USHL,364620/ross-mitton,F,2019,19.194444,57,8,8,16,0.280702,2,2,86,0,0,DY+1,R,No,0.0,0,0
22848,USHL,364649/zachary-jones,D,2019,18.908333,56,7,45,52,0.9285709999999999,1,1,56,1,0,DY,L,No,0.0,0,0
22849,USHL,364827/mason-salquist,F,2019,19.483333,12,1,3,4,0.333333,1,0,12,1,0,DY+1,L,No,0.0,0,0
22851,USHL,364828/harrison-roy,F,2019,19.661111,58,9,15,24,0.413793,2,2,110,0,0,DY+1,R,No,0.0,0,0
22853,USHL,364830/matthew-gould,F,2019,19.219444,60,1,12,13,0.216667,2,2,97,0,0,DY+1,L,No,0.0,0,0
22855,USHL,364849/brandon-tabakin,D,2019,19.316667000000002,60,1,10,11,0.183333,2,2,102,0,0,DY+1,L,No,0.0,0,0
22859,USHL,364864/jordan-tonelli,F,2019,19.208333,56,4,15,19,0.33928600000000003,1,1,56,1,0,DY+1,L,No,0.0,0,0
22863,USHL,365031/ethan-frisch,D,2019,18.877778,57,4,13,17,0.298246,2,1,71,0,0,DY,R,No,0.0,0,0
22865,USHL,365043/ty-emberson,D,2018,18.308332999999998,25,4,11,15,0.6,2,2,59,0,0,DY,R,Yes,0.0,0,0
22868,USHL,365048/adam-robbins,F,2019,19.425,60,11,30,41,0.683333,3,1,67,0,0,DY+1,R,No,0.0,0,0
22869,USHL,36509/james-morgan,D,2003,21.369444,17,1,2,3,0.17647100000000002,1,0,17,1,0,DY+3,L,No,0.0,0,0
23003,USHL,367469/tony-malinowski,D,2019,19.916667,42,1,7,8,0.190476,2,2,88,0,0,DY+1,L,No,0.0,0,0
23023,USHL,3695/jimmy-jensen,F,2008,20.641667,15,7,4,11,0.733333,1,0,15,1,0,DY+2,L,No,0.0,0,0
23027,USHL,3698/mikael-owilli,D,2009,21.002778,57,5,15,20,0.350877,1,1,57,1,0,DY+3,L,No,0.0,0,0
23032,USHL,369853/ryder-rolston,F,2019,17.875,34,14,10,24,0.705882,2,2,68,0,0,DY-1,R,No,0.0,0,0
23033,USHL,36988/travis-doan,F,2000,20.15,23,1,1,2,0.086957,1,1,23,1,0,DY+2,-,No,0.0,0,0
23034,USHL,369932/kristof-papp,F,2019,18.216667,58,11,27,38,0.655172,1,1,58,1,0,DY,L,No,0.0,0,0
23035,USHL,369936/nicholas-kent,D,2019,18.622222,24,0,1,1,0.041667,1,1,24,1,0,DY,R,No,0.0,0,0
23037,USHL,369942/drew-helleson,D,2019,18.469444,28,4,7,11,0.392857,2,2,62,0,0,DY,R,No,0.0,0,0
23038,USHL,369946/mason-mccormick,F,2019,18.305556,26,1,0,1,0.038462,1,1,26,1,0,DY,L,No,0.0,0,0
23039,USHL,369968/dylan-wendt,F,2019,18.683332999999998,58,3,15,18,0.310345,1,1,58,1,0,DY,R,No,0.0,0,0
23041,USHL,369978/michael-feenstra,D,2019,18.45,38,2,4,6,0.157895,2,1,48,0,0,DY,L,No,0.0,0,0
23042,USHL,370017/dylan-moulton,D,2019,18.391667,3,1,0,1,0.333333,1,0,3,1,0,DY,L,No,0.0,0,0
23044,USHL,370190/owen-farris,F,2019,19.269444,50,3,6,9,0.18,1,1,50,1,0,DY+1,L,No,0.0,0,0
23045,USHL,370217/matt-weber,F,2019,19.494444,22,0,2,2,0.090909,1,1,22,1,0,DY+1,R,No,0.0,0,0
23047,USHL,370261/bradley-marek,F,2019,18.838889,62,11,7,18,0.290323,2,2,94,0,0,DY,L,No,0.0,0,0
23049,USHL,370269/logan-will,F,2019,19.252778,55,7,14,21,0.381818,2,1,65,0,0,DY+1,L,No,0.0,0,0
23052,USHL,37035/kristoffer-brun,D,2014,20.45,30,0,2,2,0.06666699999999999,1,1,30,1,0,DY+2,L,No,0.0,0,0
23056,USHL,370374/tyler-spott,D,2019,19.244444,62,8,21,29,0.467742,2,2,115,0,0,DY+1,L,No,0.0,0,0
23059,USHL,37045/henrik-rommel,F,2015,21.233333,59,15,23,38,0.644068,1,1,59,1,0,DY+3,L,No,0.0,0,0
23062,USHL,37056/chris-shaffer,F,2000,20.522222,56,16,20,36,0.642857,3,3,161,0,1,DY+2,R,No,0.0,0,0
23211,USHL,37115/scott-macdonald,F,2012,20.938889,49,17,14,31,0.632653,4,4,241,0,1,DY+2,R,No,0.0,0,0
23266,USHL,37135/markus-mccrea,F,2013,21.583333,57,14,6,20,0.350877,5,5,283,0,1,DY+3,L,No,0.0,0,0
23272,USHL,37137/campbell-elynuik,F,2013,20.722222,37,7,4,11,0.297297,5,4,173,0,1,DY+2,R,No,0.0,0,0
23592,USHL,37253/adam-berkle,F,2011,21.122222,60,11,18,29,0.483333,2,2,120,0,0,DY+3,R,No,0.0,0,0
23749,USHL,373696/lynden-breen,F,2019,18.291667,61,12,25,37,0.606557,2,1,63,0,0,DY,L,No,0.0,0,0
23753,USHL,37389/louis-liotti,D,2005,20.305556,56,3,11,14,0.25,2,2,116,0,0,DY+2,R,No,0.0,0,0
23755,USHL,373899/john-beecher,F,2019,18.444444,27,6,14,20,0.740741,2,2,61,0,0,DY,L,No,0.0,0,0
23948,USHL,374792/roman-kraemer,F,2019,21.683332999999998,9,2,1,3,0.333333,1,0,9,1,0,DY+3,L,No,0.0,0,0
24067,USHL,375367/michael-kesselring,D,2019,19.672222,66,9,25,34,0.515152,2,1,78,0,0,DY+1,R,Yes,0.0,0,0
24102,USHL,375487/william-francis,D,2019,18.830556,59,2,8,10,0.169492,1,1,59,1,0,DY,R,No,0.0,0,0
24105,USHL,375489/blais-richartz,F,2019,19.227778,61,10,15,25,0.409836,3,2,128,0,0,DY+1,L,No,0.0,0,0
24108,USHL,375499/john-driscoll,D,2019,18.072222,58,0,7,7,0.12069,1,1,58,1,0,DY,R,No,0.0,0,0
24110,USHL,375501/matthew-boldy,F,2019,18.444444,28,17,26,43,1.535714,2,2,62,0,0,DY,L,No,0.0,0,0
24216,USHL,375907/samuel-salonen,F,2018,18.480556,44,5,5,10,0.227273,1,1,44,1,0,DY,L,No,0.0,0,0
24230,USHL,375953/matias-maccelli,F,2019,18.919444,62,31,41,72,1.16129,2,2,98,0,0,DY,L,No,0.0,0,0
24232,USHL,375954/sampo-ranta,F,2018,18.291667,53,23,14,37,0.698113,2,2,83,0,0,DY,L,Yes,0.0,0,0
24241,USHL,375980/uula-ruikka,D,2019,19.297222,53,4,8,12,0.226415,1,1,53,1,0,DY+1,L,No,0.0,0,0
24291,USHL,376195/nolan-krenzen,D,2019,18.172222,61,4,7,11,0.180328,1,1,61,1,0,DY,R,No,0.0,0,0
24355,USHL,376470/cam-knuble,F,2019,19.144444,46,3,8,11,0.23913,2,2,71,0,0,DY+1,R,No,0.0,0,0
24358,USHL,376471/braden-costello,F,2019,19.4,55,3,4,7,0.127273,3,2,117,0,0,DY+1,L,No,0.0,0,0
24365,USHL,376492/cole-mcward,D,2019,18.266667,48,1,5,6,0.125,1,1,48,1,0,DY,R,No,0.0,0,0
24371,USHL,376511/cameron-mcdonald,D,2019,18.616667,56,3,12,15,0.267857,1,1,56,1,0,DY,L,No,0.0,0,0
24372,USHL,376515/daniel-russell,F,2019,17.830556,33,2,5,7,0.212121,1,1,33,1,0,DY-1,L,No,0.0,0,0
24396,USHL,376616/asa-kinnear,F,2019,18.583333,61,5,8,13,0.213115,1,1,61,1,0,DY,L,No,0.0,0,0
24398,USHL,376625/jack-millar,D,2019,18.791667,61,4,10,14,0.229508,2,1,63,0,0,DY,R,No,0.0,0,0
24438,USHL,376756/justin-cole,F,2017,21.372222,43,8,8,16,0.372093,2,2,102,0,0,DY+3,L,No,0.0,0,0
24577,USHL,37745/dane-walters,F,2009,20.486110999999998,54,9,17,26,0.48148100000000005,2,2,111,0,0,DY+2,R,No,0.0,0,0
24579,USHL,37746/matt-lindblad,F,2010,20.477778,57,24,45,69,1.210526,2,2,108,0,0,DY+2,L,No,0.0,0,0
24580,USHL,37747/torey-krug,D,2009,18.425,59,10,37,47,0.79661,1,1,59,1,0,DY,L,No,0.0,0,0
24581,USHL,37748/joe-hartman,D,2009,20.461111,60,6,22,28,0.466667,1,1,60,1,0,DY+2,R,No,0.0,0,0
24583,USHL,37749/will-macdonald,F,2009,20.622222,57,9,13,22,0.385965,2,2,110,0,0,DY+2,R,No,0.0,0,0
24584,USHL,37750/jason-bourgea,F,2009,20.244444,50,9,12,21,0.42,1,1,50,1,0,DY+2,L,No,0.0,0,0
24587,USHL,37752/john-parker,F,2011,19.677778,58,9,22,31,0.534483,3,3,147,0,1,DY+1,R,No,0.0,0,0
24589,USHL,37753/chris-stafne,F,2010,20.911111,60,16,15,31,0.516667,2,2,102,0,0,DY+2,-,No,0.0,0,0
24590,USHL,37754/grant-blakey,F,2009,20.438889,52,5,4,9,0.173077,1,1,52,1,0,DY+2,L,No,0.0,0,0
24591,USHL,37755/garrett-kennedy,D,2009,20.288889,54,4,5,9,0.166667,1,1,54,1,0,DY+2,L,No,0.0,0,0
24592,USHL,37756/sebastian-geoffrion,F,2009,20.136111,45,5,6,11,0.244444,1,1,45,1,0,DY+2,L,No,0.0,0,0
24593,USHL,37757/dan-cecka,F,2009,19.961111,13,3,1,4,0.307692,1,0,13,1,0,DY+1,-,No,0.0,0,0
24595,USHL,37758/anthony-bitetto,D,2010,20.166667,58,11,29,40,0.689655,2,2,82,0,0,DY+2,L,Yes,0.143939,132,1
24597,USHL,37759/taylor-boldt,D,2010,20.5,39,1,11,12,0.307692,2,2,72,0,0,DY+2,R,No,0.0,0,0
24599,USHL,37760/alex-handy,F,2009,20.141667,16,0,1,1,0.0625,2,0,38,0,0,DY+2,-,No,0.0,0,0
24600,USHL,37761/brian-harrison,D,2008,18.938889,16,2,2,4,0.25,1,0,16,1,0,DY,R,No,0.0,0,0
24601,USHL,37764/william-rapuzzi,F,2009,19.611110999999998,58,21,30,51,0.87931,1,1,58,1,0,DY+1,R,No,0.0,0,0
24603,USHL,37765/reed-seckel,F,2010,21.047222,54,24,34,58,1.074074,2,2,114,0,0,DY+3,L,No,0.0,0,0
24605,USHL,37766/ryan-furne,F,2010,20.758333,60,19,26,45,0.75,2,2,119,0,0,DY+2,L,No,0.0,0,0
24606,USHL,37767/dalton-speelman,F,2009,19.6,57,21,21,42,0.736842,1,1,57,1,0,DY+1,L,No,0.0,0,0
24607,USHL,37768/mike-merrifield,F,2009,19.602778,38,18,16,34,0.8947370000000001,1,1,38,1,0,DY+1,L,No,0.0,0,0
24610,USHL,37769/anthony-hayes,F,2009,20.669444,56,15,18,33,0.589286,3,3,160,0,1,DY+2,R,No,0.0,0,0
24612,USHL,37771/david-makowski,D,2010,21.072222,52,18,23,41,0.788462,2,2,103,0,0,DY+3,R,No,0.0,0,0
24614,USHL,37772/jefferson-dahl,F,2010,21.005556,56,16,24,40,0.714286,2,2,111,0,0,DY+3,R,No,0.0,0,0
24616,USHL,37773/nick-jensen,D,2010,19.983333,53,6,21,27,0.509434,2,2,105,0,0,DY+1,R,Yes,0.228571,210,1
24618,USHL,37774/chris-saracino,D,2009,20.652778,47,7,14,21,0.446809,2,2,91,0,0,DY+2,L,No,0.0,0,0
24620,USHL,37775/chris-crane,F,2010,18.786111,52,15,14,29,0.557692,2,2,100,0,0,DY,R,Yes,0.0,0,0
24623,USHL,37776/jacob-johnstone,F,2010,20.338889,52,14,18,32,0.6153850000000001,3,3,153,0,1,DY+2,R,No,0.0,0,0
24625,USHL,37777/patrick-mccadden,F,2010,21.569444,60,6,23,29,0.483333,2,2,108,0,0,DY+3,L,No,0.0,0,0
24626,USHL,37778/jeff-ceccacci,D,2009,21.188889,50,2,11,13,0.26,1,1,50,1,0,DY+3,L,No,0.0,0,0
24628,USHL,37779/bobby-shea,D,2009,19.152778,52,4,3,7,0.134615,2,2,107,0,0,DY+1,R,No,0.0,0,0
24630,USHL,37780/sean-little,F,2010,19.416667,54,4,7,11,0.203704,2,2,94,0,0,DY+1,R,No,0.0,0,0
24633,USHL,37781/kevin-albers,D,2011,20.311111,43,0,10,10,0.232558,3,3,133,0,1,DY+2,R,No,0.0,0,0
24637,USHL,37782/anthony-schooley,F,2009,20.122222,20,1,3,4,0.2,4,1,40,0,0,DY+2,R,No,0.0,0,0
24639,USHL,37783/ryan-belonger,F,2012,20.361110999999998,57,16,21,37,0.649123,2,2,116,0,0,DY+2,R,No,0.0,0,0
24641,USHL,37785/brian-o-rourke,D,2011,20.447222,59,1,11,12,0.20339000000000002,2,2,90,0,0,DY+2,L,No,0.0,0,0
24643,USHL,37787/aaron-harstad,D,2011,19.383333,51,7,14,21,0.41176499999999994,2,2,98,0,0,DY+1,L,Yes,0.0,0,0
24645,USHL,37788/paul-phillips,D,2009,18.163889,60,8,25,33,0.55,2,2,103,0,0,DY,L,Yes,0.0,0,0
24648,USHL,37789/ben-lynch,F,2010,21.308332999999998,60,15,17,32,0.533333,3,3,178,0,1,DY+3,L,No,0.0,0,0
24649,USHL,37790/darren-rowe,D,2009,20.641667,52,7,16,23,0.442308,1,1,52,1,0,DY+2,R,No,0.0,0,0
24651,USHL,37791/eric-robinson,F,2010,20.311111,60,19,19,38,0.633333,2,2,116,0,0,DY+2,R,No,0.0,0,0
24652,USHL,37792/jared-rickord,F,2009,18.875,57,12,9,21,0.368421,1,1,57,1,0,DY,L,No,0.0,0,0
24654,USHL,37793/brett-gensler,F,2010,19.872222,60,16,17,33,0.55,2,2,112,0,0,DY+1,R,No,0.0,0,0
24656,USHL,37794/zach-lehrke,F,2010,20.280556,58,25,33,58,1.0,2,2,103,0,0,DY+2,R,No,0.0,0,0
24659,USHL,37795/cody-murphy,F,2011,20.397222,60,11,14,25,0.416667,3,3,173,0,1,DY+2,L,No,0.0,0,0
24660,USHL,37796/matt-tennyson,D,2009,19.394444,57,4,6,10,0.175439,1,1,57,1,0,DY+1,R,No,0.0,0,0
24662,USHL,37797/doug-leaverton,D,2009,20.661111,52,1,3,4,0.076923,2,2,72,0,0,DY+2,R,No,0.0,0,0
24663,USHL,37798/derik-johnson,D,2009,19.622222,8,0,1,1,0.125,1,0,8,1,0,DY+1,L,No,0.0,0,0
24665,USHL,37799/nate-jensen,D,2010,20.383333,57,7,20,27,0.473684,2,2,92,0,0,DY+2,L,No,0.0,0,0
24667,USHL,37802/j.t.-brown,F,2010,20.202778,60,34,43,77,1.283333,2,2,96,0,0,DY+2,R,No,0.0,0,0
24669,USHL,37803/derek-arnold,F,2010,20.6,59,20,39,59,1.0,2,2,111,0,0,DY+2,R,No,0.0,0,0
24671,USHL,37804/dan-sova,D,2010,20.558332999999998,60,6,31,37,0.616667,2,2,115,0,0,DY+2,R,No,0.0,0,0
24674,USHL,37805/keegan-meuer,F,2009,20.686111,54,8,19,27,0.5,3,3,135,0,1,DY+2,R,No,0.0,0,0
24675,USHL,37806/george-hughes,D,2009,20.716667,47,4,16,20,0.42553199999999997,1,1,47,1,0,DY+2,L,No,0.0,0,0
24676,USHL,37807/chris-student,D,2009,20.147222,58,2,14,16,0.275862,1,1,58,1,0,DY+2,-,No,0.0,0,0
24679,USHL,37808/matt-johnson,F,2011,20.330556,56,9,14,23,0.410714,3,3,151,0,1,DY+2,R,No,0.0,0,0
24683,USHL,37809/mike-montrose,D,2011,20.302778,25,1,5,6,0.24,4,4,145,0,1,DY+2,L,No,0.0,0,0
24684,USHL,37810/angelo-vrachnas,F,2009,20.338889,9,1,2,3,0.333333,1,0,9,1,0,DY+2,L,No,0.0,0,0
24687,USHL,37811/zach-palmquist,D,2011,20.766667,59,4,14,18,0.305085,3,2,124,0,0,DY+2,L,No,0.0,0,0
24689,USHL,37812/ryan-hill,D,2009,21.405556,51,0,6,6,0.117647,2,2,109,0,0,DY+3,L,No,0.0,0,0
24693,USHL,37813/tyler-zepeda,F,2012,21.663889,47,9,13,22,0.46808500000000003,4,3,141,0,1,DY+3,-,No,0.0,0,0
24694,USHL,37814/steven-hoshaw,D,2009,19.483333,6,0,2,2,0.333333,1,0,6,1,0,DY+1,L,No,0.0,0,0
24696,USHL,37816/brett-beebe,F,2009,19.580556,43,4,13,17,0.39534899999999995,2,2,77,0,0,DY+1,R,No,0.0,0,0
24698,USHL,37821/eric-alexander,F,2009,20.083333,60,25,24,49,0.816667,2,2,109,0,0,DY+2,R,No,0.0,0,0
24703,USHL,37822/mark-anthoine,F,2010,20.025,60,27,25,52,0.866667,3,3,172,0,1,DY+2,L,No,0.0,0,0
24705,USHL,37823/greg-wolfe,F,2010,20.388889000000002,57,24,28,52,0.9122809999999999,2,2,98,0,0,DY+2,R,No,0.0,0,0
24707,USHL,37824/rob-linsmayer,F,2009,19.527778,55,9,16,25,0.454545,2,1,60,0,0,DY+1,R,No,0.0,0,0
24709,USHL,37825/josh-balch,F,2009,19.625,41,21,20,41,1.0,2,1,60,0,0,DY+1,L,No,0.0,0,0
24710,USHL,37826/brett-kostolansky,D,2009,19.633333,60,1,17,18,0.3,1,1,60,1,0,DY+1,L,No,0.0,0,0
24713,USHL,37827/jak-knelman,F,2009,21.05,55,4,11,15,0.272727,3,2,105,0,0,DY+3,L,No,0.0,0,0
24716,USHL,37828/mike-walsh,D,2009,20.619444,24,7,3,10,0.416667,3,3,141,0,1,DY+2,R,No,0.0,0,0
24719,USHL,37829/alex-simonson,F,2010,20.372222,35,2,4,6,0.171429,3,2,90,0,0,DY+2,R,No,0.0,0,0
24721,USHL,37830/kevin-lind,D,2010,18.458333,55,6,10,16,0.29090900000000003,2,2,105,0,0,DY,L,Yes,0.0,0,0
24722,USHL,37831/andrew-fitzstephens,F,2009,19.647222,36,1,4,5,0.138889,1,1,36,1,0,DY+1,-,No,0.0,0,0
24726,USHL,37833/armand-de-swardt,F,2009,18.944444,29,2,1,3,0.103448,1,1,29,1,0,DY,L,No,0.0,0,0
24729,USHL,37834/alex-carpenter,F,2011,20.152778,62,7,5,12,0.193548,3,2,130,0,0,DY+2,L,No,0.0,0,0
24730,USHL,37835/ben-hughes,D,2009,18.144444,43,1,0,1,0.023256,1,1,43,1,0,DY,R,No,0.0,0,0
24732,USHL,37836/dominic-morrone,F,2009,20.294444,3,0,1,1,0.333333,2,0,48,0,0,DY+2,R,No,0.0,0,0
24733,USHL,37837/josh-kesler,F,2009,20.122222,12,0,1,1,0.083333,1,0,12,1,0,DY+2,R,No,0.0,0,0
24735,USHL,37841/rocco-carzo,F,2009,19.205556,45,20,13,33,0.733333,2,2,86,0,0,DY+1,L,No,0.0,0,0
24737,USHL,37842/h.t.-lenz,F,2010,21.436111,59,21,27,48,0.813559,2,2,119,0,0,DY+3,R,No,0.0,0,0
24739,USHL,37843/j.p.-burkemper,F,2010,19.622222,42,5,11,16,0.380952,2,2,97,0,0,DY+1,L,No,0.0,0,0
24741,USHL,37844/matt-white,F,2009,17.9,53,10,9,19,0.358491,2,2,103,0,0,DY-1,L,No,0.0,0,0
24743,USHL,37845/josh-myers,F,2009,19.386111,52,6,13,19,0.365385,2,2,97,0,0,DY+1,R,No,0.0,0,0
24744,USHL,37846/brett-skalski,F,2009,21.116667,51,10,3,13,0.254902,1,1,51,1,0,DY+3,-,No,0.0,0,0
24745,USHL,37847/andrew-himelson,D,2009,19.558332999999998,43,3,5,8,0.186047,1,1,43,1,0,DY+1,L,No,0.0,0,0
24749,USHL,37848/andrew-panzarella,D,2011,21.588889,53,3,15,18,0.339623,4,4,216,0,1,DY+3,R,No,0.0,0,0
24751,USHL,37849/ami-peled,D,2010,20.966667,47,0,6,6,0.12766,2,2,99,0,0,DY+2,-,No,0.0,0,0
24753,USHL,37850/nick-cecere,D,2011,20.925,58,0,7,7,0.12069,2,2,89,0,0,DY+2,L,No,0.0,0,0
24755,USHL,37853/garrett-vermeersch,F,2009,19.736110999999998,56,17,28,45,0.803571,2,2,98,0,0,DY+1,R,No,0.0,0,0
24757,USHL,37854/chris-forfar,F,2009,20.725,58,11,27,38,0.655172,2,2,112,0,0,DY+2,R,No,0.0,0,0
24759,USHL,37855/jake-newton,D,2009,20.980556,59,10,28,38,0.644068,2,2,115,0,0,DY+2,L,No,0.0,0,0
24761,USHL,37856/eric-meland,D,2009,19.966667,58,15,19,34,0.5862069999999999,2,1,68,0,0,DY+1,R,No,0.0,0,0
24763,USHL,37857/brett-chartier,F,2010,19.213889,11,5,2,7,0.636364,2,0,61,0,0,DY+1,L,No,0.0,0,0
24766,USHL,37858/corey-chakeen,F,2009,20.158333,45,8,13,21,0.466667,3,3,154,0,1,DY+2,R,No,0.0,0,0
24769,USHL,37859/mike-dalhuisen,D,2009,20.641667,51,5,14,19,0.37254899999999996,3,3,123,0,1,DY+2,L,No,0.0,0,0
24771,USHL,37860/kory-kaunisto,F,2009,20.466667,56,7,10,17,0.303571,2,1,63,0,0,DY+2,R,No,0.0,0,0
24774,USHL,37861/ross-henry,D,2009,19.202778,59,3,10,13,0.22033899999999998,3,3,178,0,1,DY+1,-,No,0.0,0,0
24776,USHL,37862/jon-puskar,F,2010,21.336111,44,11,10,21,0.47727299999999995,2,2,74,0,0,DY+3,L,No,0.0,0,0
24778,USHL,37863/cory-hibbeler,D,2010,21.275,59,3,11,14,0.237288,2,2,106,0,0,DY+3,R,No,0.0,0,0
24780,USHL,37864/jimmy-siers,F,2010,21.55,43,5,7,12,0.27907,2,2,93,0,0,DY+3,R,No,0.0,0,0
24782,USHL,37865/matt-bruneteau,D,2010,20.386111,59,2,4,6,0.10169500000000001,2,2,96,0,0,DY+2,L,No,0.0,0,0
24783,USHL,37866/dan-weiss,D,2009,20.694444,16,2,3,5,0.3125,1,0,16,1,0,DY+2,L,No,0.0,0,0
24786,USHL,37867/john-mccarron,F,2011,19.413889,60,24,33,57,0.95,3,2,137,0,0,DY+1,R,Yes,0.0,0,0
24788,USHL,37868/justin-bruckel,F,2009,19.191667000000002,5,0,2,2,0.4,2,0,14,0,0,DY+1,R,No,0.0,0,0
24789,USHL,37869/duncan-mckellar,F,2009,19.497222,6,0,1,1,0.166667,1,0,6,1,0,DY+1,R,No,0.0,0,0
24790,USHL,37870/taylor-kuypers,D,2009,19.280556,43,0,1,1,0.023256,1,1,43,1,0,DY+1,-,No,0.0,0,0
24792,USHL,37871/jay-camper,F,2011,20.411111,37,9,5,14,0.37837800000000005,2,2,97,0,0,DY+2,R,No,0.0,0,0
24795,USHL,37875/seth-ambroz,F,2011,18.455556,56,24,22,46,0.8214290000000001,3,3,172,0,1,DY,R,Yes,0.0,0,0
24797,USHL,37876/dennis-brown,D,2010,21.130556,60,4,27,31,0.516667,2,2,119,0,0,DY+3,R,No,0.0,0,0
24799,USHL,37877/taylor-holstrom,F,2010,20.447222,60,11,22,33,0.55,2,2,115,0,0,DY+2,R,No,0.0,0,0
24804,USHL,37878/thomas-craig,F,2010,21.516667,44,6,12,18,0.409091,5,5,259,0,1,DY+3,L,No,0.0,0,0
24807,USHL,37879/troy-power,F,2010,20.461111,57,28,16,44,0.77193,3,3,161,0,1,DY+2,R,No,0.0,0,0
24810,USHL,37880/joe-tolles,D,2009,21.538889,59,1,14,15,0.254237,3,3,121,0,1,DY+3,L,No,0.0,0,0
24811,USHL,37881/tye-lewis,F,2009,20.225,34,5,9,14,0.41176499999999994,1,1,34,1,0,DY+2,L,No,0.0,0,0
24812,USHL,37882/steven-whitney,F,2009,18.575,12,4,11,15,1.25,1,0,12,1,0,DY,R,No,0.0,0,0
24813,USHL,37883/joe-marciano,D,2009,19.655556,46,2,8,10,0.21739099999999997,1,1,46,1,0,DY+1,R,No,0.0,0,0
24816,USHL,37884/michael-chiasson,D,2011,20.463889,50,4,11,15,0.3,3,2,122,0,0,DY+2,R,No,0.0,0,0
24818,USHL,378911/matt-thomson,F,2018,19.855556,56,13,7,20,0.357143,1,1,56,1,0,DY+1,L,No,0.0,0,0
24823,USHL,37894/mac-bennett,D,2010,19.472222,53,9,15,24,0.45283,1,1,53,1,0,DY+1,L,Yes,0.0,0,0
24826,USHL,37901/andy-taranto,F,2009,21.227778,60,34,25,59,0.983333,3,3,138,0,1,DY+3,R,No,0.0,0,0
24829,USHL,37902/matt-leitner,F,2010,19.8,54,25,41,66,1.222222,3,3,167,0,1,DY+1,L,No,0.0,0,0
24831,USHL,37903/johnnie-searfoss,F,2010,20.597222,60,21,19,40,0.666667,2,2,120,0,0,DY+2,L,No,0.0,0,0
24833,USHL,37904/chase-grant,F,2010,21.077778,59,28,22,50,0.847458,2,2,116,0,0,DY+3,L,No,0.0,0,0
24836,USHL,37905/colten-st.-clair,F,2011,18.813889,42,11,14,25,0.595238,3,3,151,0,1,DY,R,No,0.0,0,0
24838,USHL,37906/corey-leivermann,F,2010,20.355556,59,20,35,55,0.9322030000000001,2,2,108,0,0,DY+2,R,No,0.0,0,0
24840,USHL,37907/eamonn-mcdermott,D,2010,18.744444,44,2,23,25,0.568182,2,2,104,0,0,DY,R,No,0.0,0,0
24843,USHL,37908/cole-gunner,F,2011,20.927778,54,13,18,31,0.574074,3,3,151,0,1,DY+2,R,No,0.0,0,0
24845,USHL,37909/chris-franks,D,2009,20.305556,31,7,5,12,0.38709699999999997,2,2,86,0,0,DY+2,R,No,0.0,0,0
24847,USHL,37910/gavin-hartzog,F,2010,20.258333,15,1,3,4,0.266667,2,0,61,0,0,DY+2,R,No,0.0,0,0
24849,USHL,379104/will-zmolek,D,2019,20.452778,62,4,22,26,0.41935500000000003,2,2,121,0,0,DY+2,R,No,0.0,0,0
24850,USHL,37911/jake-areshenko,D,2009,21.166667,58,2,6,8,0.137931,1,1,58,1,0,DY+3,L,No,0.0,0,0
24853,USHL,37912/danny-durham,F,2009,20.680556,20,2,5,7,0.35,3,3,128,0,1,DY+2,R,No,0.0,0,0
24854,USHL,37913/tom-mccarthy,D,2009,20.019444,53,2,5,7,0.132075,1,1,53,1,0,DY+2,L,No,0.0,0,0
24855,USHL,37914/ryan-ladouceur,D,2009,19.847222,43,0,5,5,0.116279,1,1,43,1,0,DY+1,-,No,0.0,0,0
24858,USHL,37915/chad-demers,F,2011,20.833333,51,18,32,50,0.980392,3,3,117,0,1,DY+2,L,No,0.0,0,0
24861,USHL,37916/nick-oliver,F,2011,20.363889,56,7,10,17,0.303571,3,2,121,0,0,DY+2,L,Yes,0.0,0,0
24862,USHL,37917/bryce-ravndalen,F,2010,21.077778,47,8,8,16,0.340426,1,1,47,1,0,DY+3,-,No,0.0,0,0
24863,USHL,37918/brandon-martell,D,2008,19.75,33,0,3,3,0.090909,1,1,33,1,0,DY+1,L,No,0.0,0,0
24865,USHL,37919/grant-scott,D,2010,20.688889,24,1,6,7,0.291667,2,1,39,0,0,DY+2,-,No,0.0,0,0
24868,USHL,37920/robbie-vrolyk,F,2009,20.616667,56,24,9,33,0.589286,3,3,161,0,1,DY+2,L,No,0.0,0,0
24870,USHL,37921/josh-holmstrom,F,2010,21.027778,59,15,28,43,0.7288140000000001,2,2,117,0,0,DY+3,R,No,0.0,0,0
